term	name
GO:0045830	positive regulation of isotype switching
GO:0045833	negative regulation of lipid metabolic process
GO:0045834	positive regulation of lipid metabolic process
GO:0045835	negative regulation of meiotic nuclear division
GO:0045836	positive regulation of meiotic nuclear division
GO:0045838	positive regulation of membrane potential
GO:0045839	negative regulation of mitotic nuclear division
GO:0045840	positive regulation of mitotic nuclear division
GO:0045841	negative regulation of mitotic metaphase/anaphase transition
GO:0045842	positive regulation of mitotic metaphase/anaphase transition
GO:0045851	pH reduction
GO:0045857	obsolete negative regulation of molecular function, epigenetic
GO:0045859	regulation of protein kinase activity
GO:0045860	positive regulation of protein kinase activity
GO:0045861	negative regulation of proteolysis
GO:0045862	positive regulation of proteolysis
GO:0045869	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate
GO:0045870	positive regulation of single stranded viral RNA replication via double stranded DNA intermediate
GO:0045875	negative regulation of sister chromatid cohesion
GO:0045876	positive regulation of sister chromatid cohesion
GO:0045879	negative regulation of smoothened signaling pathway
GO:0045880	positive regulation of smoothened signaling pathway
GO:0045881	positive regulation of sporulation resulting in formation of a cellular spore
GO:0045886	negative regulation of synaptic assembly at neuromuscular junction
GO:0045892	negative regulation of DNA-templated transcription
GO:0045893	positive regulation of DNA-templated transcription
GO:0045898	regulation of RNA polymerase II transcription preinitiation complex assembly
GO:0045899	positive regulation of RNA polymerase II transcription preinitiation complex assembly
GO:0045901	positive regulation of translational elongation
GO:0045903	positive regulation of translational fidelity
GO:0045910	negative regulation of DNA recombination
GO:0045911	positive regulation of DNA recombination
GO:0045912	negative regulation of carbohydrate metabolic process
GO:0045913	positive regulation of carbohydrate metabolic process
GO:0045920	negative regulation of exocytosis
GO:0045921	positive regulation of exocytosis
GO:0045922	negative regulation of fatty acid metabolic process
GO:0045923	positive regulation of fatty acid metabolic process
GO:0045924	regulation of female receptivity
GO:0045926	negative regulation of growth
GO:0045927	positive regulation of growth
GO:0045930	negative regulation of mitotic cell cycle
GO:0045931	positive regulation of mitotic cell cycle
GO:0045933	positive regulation of muscle contraction
GO:0045934	negative regulation of nucleobase-containing compound metabolic process
GO:0045935	positive regulation of nucleobase-containing compound metabolic process
GO:0045936	negative regulation of phosphate metabolic process
GO:0045937	positive regulation of phosphate metabolic process
GO:0045939	negative regulation of steroid metabolic process
GO:0045940	positive regulation of steroid metabolic process
GO:0045943	positive regulation of transcription by RNA polymerase I
GO:0045944	positive regulation of transcription by RNA polymerase II
GO:0045947	negative regulation of translational initiation
GO:0045948	positive regulation of translational initiation
GO:0045954	positive regulation of natural killer cell mediated cytotoxicity
GO:0045955	negative regulation of calcium ion-dependent exocytosis
GO:0045962	positive regulation of development, heterochronic
GO:0045981	positive regulation of nucleotide metabolic process
GO:0045989	positive regulation of striated muscle contraction
GO:0045990	carbon catabolite regulation of transcription
GO:0045991	carbon catabolite activation of transcription
GO:0045992	negative regulation of embryonic development
GO:0045995	regulation of embryonic development
GO:0046006	regulation of activated T cell proliferation
GO:0046011	regulation of oskar mRNA translation
GO:0046015	regulation of transcription by glucose
GO:0046016	positive regulation of transcription by glucose
GO:0046031	ADP metabolic process
GO:0046033	AMP metabolic process
GO:0046034	ATP metabolic process
GO:0046036	CTP metabolic process
GO:0046037	GMP metabolic process
GO:0046039	GTP metabolic process
GO:0046040	IMP metabolic process
GO:0046049	UMP metabolic process
GO:0046068	cGMP metabolic process
GO:0046070	dGTP metabolic process
GO:0046078	dUMP metabolic process
GO:0046080	dUTP metabolic process
GO:0046081	dUTP catabolic process
GO:0046083	adenine metabolic process
GO:0046084	adenine biosynthetic process
GO:0046085	adenosine metabolic process
GO:0046086	adenosine biosynthetic process
GO:0046087	cytidine metabolic process
GO:0046104	thymidine metabolic process
GO:0046108	uridine metabolic process
GO:0046112	nucleobase biosynthetic process
GO:0046113	nucleobase catabolic process
GO:0046116	queuosine metabolic process
GO:0046125	pyrimidine deoxyribonucleoside metabolic process
GO:0046128	purine ribonucleoside metabolic process
GO:0046129	purine ribonucleoside biosynthetic process
GO:0046131	pyrimidine ribonucleoside metabolic process
GO:0046132	pyrimidine ribonucleoside biosynthetic process
GO:0046133	pyrimidine ribonucleoside catabolic process
GO:0046134	pyrimidine nucleoside biosynthetic process
GO:0046135	pyrimidine nucleoside catabolic process
GO:0046136	positive regulation of vitamin metabolic process
GO:0046146	tetrahydrobiopterin metabolic process
GO:0046148	pigment biosynthetic process
GO:0046149	pigment catabolic process
GO:0046152	ommochrome metabolic process
GO:0046158	ocellus pigment metabolic process
GO:0046164	alcohol catabolic process
GO:0046165	alcohol biosynthetic process
GO:0046166	glyceraldehyde-3-phosphate biosynthetic process
GO:0046173	polyol biosynthetic process
GO:0046174	polyol catabolic process
GO:0046176	aldonic acid catabolic process
GO:0046183	L-idonate catabolic process
GO:0046184	aldehyde biosynthetic process
GO:0046185	aldehyde catabolic process
GO:0046189	phenol-containing compound biosynthetic process
GO:0046209	nitric oxide metabolic process
GO:0046217	indole phytoalexin metabolic process
GO:0046218	obsolete indolalkylamine catabolic process
GO:0046219	indolalkylamine biosynthetic process
GO:0046244	salicylic acid catabolic process
GO:0046246	terpene biosynthetic process
GO:0046247	terpene catabolic process
GO:0046271	phenylpropanoid catabolic process
GO:0046272	stilbene catabolic process
GO:0046274	lignin catabolic process
GO:0046283	anthocyanin-containing compound metabolic process
GO:0046292	formaldehyde metabolic process
GO:0046293	formaldehyde biosynthetic process
GO:0046320	regulation of fatty acid oxidation
GO:0046321	positive regulation of fatty acid oxidation
GO:0046323	glucose import
GO:0046324	regulation of glucose import
GO:0046326	positive regulation of glucose import
GO:0046328	regulation of JNK cascade
GO:0046329	negative regulation of JNK cascade
GO:0046330	positive regulation of JNK cascade
GO:0046337	phosphatidylethanolamine metabolic process
GO:0046339	diacylglycerol metabolic process
GO:0046340	diacylglycerol catabolic process
GO:0046341	CDP-diacylglycerol metabolic process
GO:0046345	abscisic acid catabolic process
GO:0046348	amino sugar catabolic process
GO:0046349	amino sugar biosynthetic process
GO:0046351	disaccharide biosynthetic process
GO:0046352	disaccharide catabolic process
GO:0046355	mannan catabolic process
GO:0046364	monosaccharide biosynthetic process
GO:0046365	monosaccharide catabolic process
GO:0046368	GDP-L-fucose metabolic process
GO:0046383	dTDP-rhamnose metabolic process
GO:0046385	deoxyribose phosphate biosynthetic process
GO:0046386	deoxyribose phosphate catabolic process
GO:0046390	ribose phosphate biosynthetic process
GO:0046394	carboxylic acid biosynthetic process
GO:0046395	carboxylic acid catabolic process
GO:0046396	D-galacturonate metabolic process
GO:0046398	UDP-glucuronate metabolic process
GO:0046416	D-amino acid metabolic process
GO:0046417	chorismate metabolic process
GO:0046425	regulation of receptor signaling pathway via JAK-STAT
GO:0046426	negative regulation of receptor signaling pathway via JAK-STAT
GO:0046434	organophosphate catabolic process
GO:0046438	D-cysteine metabolic process
GO:0046439	L-cysteine metabolic process
GO:0046443	FAD metabolic process
GO:0046451	diaminopimelate metabolic process
GO:0046452	dihydrofolate metabolic process
GO:0046456	icosanoid biosynthetic process
GO:0046457	prostanoid biosynthetic process
GO:0046459	short-chain fatty acid metabolic process
GO:0046460	neutral lipid biosynthetic process
GO:0046461	neutral lipid catabolic process
GO:0046463	acylglycerol biosynthetic process
GO:0046464	acylglycerol catabolic process
GO:0046466	membrane lipid catabolic process
GO:0046467	membrane lipid biosynthetic process
GO:0046470	phosphatidylcholine metabolic process
GO:0046471	phosphatidylglycerol metabolic process
GO:0046473	phosphatidic acid metabolic process
GO:0046474	glycerophospholipid biosynthetic process
GO:0046475	glycerophospholipid catabolic process
GO:0046477	glycosylceramide catabolic process
GO:0046479	glycosphingolipid catabolic process
GO:0046482	para-aminobenzoic acid metabolic process
GO:0046483	obsolete heterocycle metabolic process
GO:0046484	oxazole or thiazole metabolic process
GO:0046486	glycerolipid metabolic process
GO:0046487	glyoxylate metabolic process
GO:0046488	phosphatidylinositol metabolic process
GO:0046490	isopentenyl diphosphate metabolic process
GO:0046493	lipid A metabolic process
GO:0046496	nicotinamide nucleotide metabolic process
GO:0046498	S-adenosylhomocysteine metabolic process
GO:0046500	S-adenosylmethionine metabolic process
GO:0046503	glycerolipid catabolic process
GO:0046505	sulfolipid metabolic process
GO:0046506	sulfolipid biosynthetic process
GO:0046511	sphinganine biosynthetic process
GO:0046512	sphingosine biosynthetic process
GO:0046513	ceramide biosynthetic process
GO:0046514	ceramide catabolic process
GO:0046519	sphingoid metabolic process
GO:0046520	sphingoid biosynthetic process
GO:0046530	photoreceptor cell differentiation
GO:0046532	regulation of photoreceptor cell differentiation
GO:0046534	positive regulation of photoreceptor cell differentiation
GO:0046545	development of primary female sexual characteristics
GO:0046546	development of primary male sexual characteristics
GO:0046552	photoreceptor cell fate commitment
GO:0046578	regulation of Ras protein signal transduction
GO:0046580	negative regulation of Ras protein signal transduction
GO:0046596	regulation of viral entry into host cell
GO:0046597	negative regulation of viral entry into host cell
GO:0046598	positive regulation of viral entry into host cell
GO:0046620	regulation of organ growth
GO:0046621	negative regulation of organ growth
GO:0046622	positive regulation of organ growth
GO:0046626	regulation of insulin receptor signaling pathway
GO:0046628	positive regulation of insulin receptor signaling pathway
GO:0046649	lymphocyte activation
GO:0046651	lymphocyte proliferation
GO:0046653	tetrahydrofolate metabolic process
GO:0046654	tetrahydrofolate biosynthetic process
GO:0046660	female sex differentiation
GO:0046661	male sex differentiation
GO:0046676	negative regulation of insulin secretion
GO:0046677	response to antibiotic
GO:0046683	response to organophosphorus
GO:0046685	response to arsenic-containing substance
GO:0046686	response to cadmium ion
