term	gene
ko00561	TRINITY_DN17952_c0_g2
ko00564	TRINITY_DN17952_c0_g2
ko00561	TRINITY_DN17952_c0_g2
ko00564	TRINITY_DN17952_c0_g2
ko02000	TRINITY_DN17929_c0_g1
ko02000	TRINITY_DN17929_c0_g1
ko04010	TRINITY_DN17950_c0_g1
ko04064	TRINITY_DN17950_c0_g1
ko04620	TRINITY_DN17950_c0_g1
ko04624	TRINITY_DN17950_c0_g1
ko04621	TRINITY_DN17950_c0_g1
ko04722	TRINITY_DN17950_c0_g1
ko01001	TRINITY_DN17950_c0_g1
ko00196	TRINITY_DN17944_c1_g1
ko00194	TRINITY_DN17944_c1_g1
ko00196	TRINITY_DN17944_c1_g1
ko00194	TRINITY_DN17944_c1_g1
ko04150	TRINITY_DN17945_c0_g1
ko04140	TRINITY_DN17945_c0_g1
ko04138	TRINITY_DN17945_c0_g1
ko04136	TRINITY_DN17945_c0_g1
ko04139	TRINITY_DN17945_c0_g1
ko04212	TRINITY_DN17945_c0_g1
ko01001	TRINITY_DN17945_c0_g1
ko04131	TRINITY_DN17945_c0_g1
ko03029	TRINITY_DN17945_c0_g1
ko00940	TRINITY_DN17921_c0_g1
ko03021	TRINITY_DN72648_c0_g1
ko03021	TRINITY_DN72648_c0_g1
ko02000	TRINITY_DN72591_c0_g1
ko03040	TRINITY_DN77470_c0_g1
ko03041	TRINITY_DN77470_c0_g1
ko03036	TRINITY_DN77470_c0_g1
ko00909	TRINITY_DN77456_c0_g2
ko00999	TRINITY_DN77456_c0_g2
ko00909	TRINITY_DN77456_c0_g2
ko00999	TRINITY_DN77456_c0_g2
ko04131	TRINITY_DN11111_c0_g1
ko04011	TRINITY_DN11160_c0_g1
ko04390	TRINITY_DN11160_c0_g1
ko04391	TRINITY_DN11160_c0_g1
ko04151	TRINITY_DN11160_c0_g1
ko04110	TRINITY_DN11160_c0_g1
ko04114	TRINITY_DN11160_c0_g1
ko04621	TRINITY_DN11160_c0_g1
ko04722	TRINITY_DN11160_c0_g1
ko03400	TRINITY_DN11160_c0_g1
ko04147	TRINITY_DN11160_c0_g1
ko01009	TRINITY_DN11178_c2_g1
ko03036	TRINITY_DN11178_c2_g1
ko04110	TRINITY_DN11153_c0_g1
ko04111	TRINITY_DN11153_c0_g1
ko04113	TRINITY_DN11153_c0_g1
ko03032	TRINITY_DN11153_c0_g1
ko03019	TRINITY_DN11129_c0_g1
ko03019	TRINITY_DN11129_c0_g2
ko02040	TRINITY_DN11118_c0_g1
ko03021	TRINITY_DN11118_c0_g1
ko02040	TRINITY_DN11118_c0_g1
ko03021	TRINITY_DN11118_c0_g1
ko04144	TRINITY_DN11123_c0_g1
ko04131	TRINITY_DN11123_c0_g1
ko04626	TRINITY_DN11173_c0_g1
ko02010	TRINITY_DN11134_c0_g1
ko02000	TRINITY_DN11134_c0_g1
ko02010	TRINITY_DN11134_c0_g1
ko02000	TRINITY_DN11134_c0_g1
ko02010	TRINITY_DN11134_c0_g1
ko02000	TRINITY_DN11134_c0_g1
ko00061	TRINITY_DN11175_c0_g1
ko00071	TRINITY_DN11175_c0_g1
ko04146	TRINITY_DN11175_c0_g1
ko04216	TRINITY_DN11175_c0_g1
ko02024	TRINITY_DN11175_c0_g1
ko04920	TRINITY_DN11175_c0_g1
ko03320	TRINITY_DN11175_c0_g1
ko04714	TRINITY_DN11175_c0_g1
ko01004	TRINITY_DN11175_c0_g1
ko04147	TRINITY_DN11175_c0_g1
ko00061	TRINITY_DN11175_c0_g1
ko00071	TRINITY_DN11175_c0_g1
ko04146	TRINITY_DN11175_c0_g1
ko04216	TRINITY_DN11175_c0_g1
ko02024	TRINITY_DN11175_c0_g1
ko04920	TRINITY_DN11175_c0_g1
ko03320	TRINITY_DN11175_c0_g1
ko04714	TRINITY_DN11175_c0_g1
ko01004	TRINITY_DN11175_c0_g1
ko04147	TRINITY_DN11175_c0_g1
ko01003	TRINITY_DN11138_c0_g1
ko04121	TRINITY_DN11154_c0_g1
ko04121	TRINITY_DN11154_c0_g1
ko04010	TRINITY_DN11122_c0_g1
ko04064	TRINITY_DN11122_c0_g1
ko04620	TRINITY_DN11122_c0_g1
ko04624	TRINITY_DN11122_c0_g1
ko04621	TRINITY_DN11122_c0_g1
ko04722	TRINITY_DN11122_c0_g1
ko01001	TRINITY_DN11122_c0_g1
ko00760	TRINITY_DN11119_c0_g1
ko04146	TRINITY_DN11119_c0_g1
ko00902	TRINITY_DN11113_c0_g1
ko01003	TRINITY_DN11113_c0_g1
ko04131	TRINITY_DN11132_c0_g1
ko02000	TRINITY_DN11108_c0_g1
ko02000	TRINITY_DN11108_c0_g1
ko04626	TRINITY_DN11144_c0_g1
ko03440	TRINITY_DN11151_c0_g1
ko03400	TRINITY_DN11151_c0_g1
ko04712	TRINITY_DN73242_c0_g1
ko01003	TRINITY_DN42917_c0_g1
ko01003	TRINITY_DN42917_c0_g1
ko01003	TRINITY_DN42917_c0_g1
ko01003	TRINITY_DN42917_c0_g1
ko00230	TRINITY_DN78552_c0_g1
ko00670	TRINITY_DN78552_c0_g1
ko04147	TRINITY_DN78552_c0_g1
ko02000	TRINITY_DN78526_c1_g1
ko03040	TRINITY_DN58750_c2_g1
ko04141	TRINITY_DN58750_c2_g1
ko04010	TRINITY_DN58750_c2_g1
ko04144	TRINITY_DN58750_c2_g1
ko04612	TRINITY_DN58750_c2_g1
ko04915	TRINITY_DN58750_c2_g1
ko04213	TRINITY_DN58750_c2_g1
ko01009	TRINITY_DN58750_c2_g1
ko03041	TRINITY_DN58750_c2_g1
ko03009	TRINITY_DN58750_c2_g1
ko03110	TRINITY_DN58750_c2_g1
ko04131	TRINITY_DN58750_c2_g1
ko03051	TRINITY_DN58750_c2_g1
ko03029	TRINITY_DN58750_c2_g1
ko04147	TRINITY_DN58750_c2_g1
ko00970	TRINITY_DN58752_c0_g2
ko01007	TRINITY_DN58752_c0_g2
ko03016	TRINITY_DN58752_c0_g2
ko03029	TRINITY_DN58752_c0_g2
ko00909	TRINITY_DN43853_c0_g1
ko00999	TRINITY_DN43853_c0_g1
ko00909	TRINITY_DN43853_c0_g1
ko00999	TRINITY_DN43853_c0_g1
ko00909	TRINITY_DN43853_c0_g1
ko00999	TRINITY_DN43853_c0_g1
ko00909	TRINITY_DN43853_c0_g1
ko00999	TRINITY_DN43853_c0_g1
ko00500	TRINITY_DN43944_c0_g1
ko00460	TRINITY_DN43944_c0_g1
ko00946	TRINITY_DN43944_c0_g1
ko00999	TRINITY_DN43944_c0_g1
ko03010	TRINITY_DN43899_c1_g1
ko03011	TRINITY_DN43899_c1_g1
ko03041	TRINITY_DN43866_c0_g1
ko03018	TRINITY_DN28376_c0_g1
ko04212	TRINITY_DN28376_c0_g1
ko03019	TRINITY_DN28376_c0_g1
ko03110	TRINITY_DN28376_c0_g1
ko03029	TRINITY_DN28376_c0_g1
ko04147	TRINITY_DN28376_c0_g1
ko04131	TRINITY_DN28409_c0_g1
ko04131	TRINITY_DN28409_c0_g1
ko04141	TRINITY_DN28324_c0_g1
ko04091	TRINITY_DN28324_c0_g1
ko04141	TRINITY_DN28324_c0_g1
ko04091	TRINITY_DN28324_c0_g1
ko04010	TRINITY_DN37701_c0_g1
ko04064	TRINITY_DN37701_c0_g1
ko04620	TRINITY_DN37701_c0_g1
ko04624	TRINITY_DN37701_c0_g1
ko04621	TRINITY_DN37701_c0_g1
ko04722	TRINITY_DN37701_c0_g1
ko01001	TRINITY_DN37701_c0_g1
ko00940	TRINITY_DN37706_c1_g1
ko00945	TRINITY_DN37706_c1_g1
ko00941	TRINITY_DN37706_c1_g1
ko03019	TRINITY_DN37705_c0_g2
ko03012	TRINITY_DN37705_c0_g2
ko04121	TRINITY_DN37680_c0_g1
ko04121	TRINITY_DN37680_c0_g2
ko04121	TRINITY_DN37680_c0_g2
ko04121	TRINITY_DN37680_c0_g2
ko03036	TRINITY_DN59038_c0_g1
ko03032	TRINITY_DN59070_c0_g1
ko03400	TRINITY_DN59070_c0_g1
ko04626	TRINITY_DN6193_c0_g1
ko03012	TRINITY_DN6193_c0_g1
ko03029	TRINITY_DN6193_c0_g1
ko04147	TRINITY_DN6193_c0_g1
ko04121	TRINITY_DN6174_c0_g2
ko04121	TRINITY_DN6174_c0_g2
ko03051	TRINITY_DN6117_c1_g1
ko03051	TRINITY_DN6117_c1_g1
ko00270	TRINITY_DN6123_c2_g1
ko04016	TRINITY_DN6123_c2_g1
ko01007	TRINITY_DN6123_c2_g1
ko03000	TRINITY_DN6123_c4_g1
ko04016	TRINITY_DN6163_c0_g1
ko04075	TRINITY_DN6163_c0_g1
ko04016	TRINITY_DN6163_c0_g1
ko04075	TRINITY_DN6163_c0_g1
ko00510	TRINITY_DN6155_c2_g1
ko00513	TRINITY_DN6155_c2_g1
ko04141	TRINITY_DN6155_c2_g1
ko02000	TRINITY_DN6155_c2_g1
ko03012	TRINITY_DN6129_c0_g1
ko01001	TRINITY_DN6194_c0_g2
ko04121	TRINITY_DN6194_c0_g2
ko03008	TRINITY_DN6186_c0_g1
ko03009	TRINITY_DN6186_c0_g1
ko03000	TRINITY_DN6173_c0_g1
ko02000	TRINITY_DN6181_c1_g1
ko02000	TRINITY_DN6181_c1_g1
ko02000	TRINITY_DN6181_c1_g1
ko02000	TRINITY_DN6181_c1_g1
ko02000	TRINITY_DN6181_c1_g2
ko02000	TRINITY_DN6181_c1_g2
ko04390	TRINITY_DN6181_c3_g1
ko04391	TRINITY_DN6181_c3_g1
ko04392	TRINITY_DN6181_c3_g1
ko04111	TRINITY_DN6181_c3_g1
ko00730	TRINITY_DN6152_c0_g1
ko04075	TRINITY_DN6144_c0_g1
ko01001	TRINITY_DN6144_c0_g1
ko00940	TRINITY_DN6195_c0_g1
ko00945	TRINITY_DN6195_c0_g1
ko00941	TRINITY_DN6195_c0_g1
ko00940	TRINITY_DN6195_c0_g1
ko00945	TRINITY_DN6195_c0_g1
ko00941	TRINITY_DN6195_c0_g1
ko03022	TRINITY_DN6199_c0_g1
ko03420	TRINITY_DN6199_c0_g1
ko03021	TRINITY_DN6199_c0_g1
ko03400	TRINITY_DN6199_c0_g1
ko04131	TRINITY_DN6147_c0_g1
ko03041	TRINITY_DN6156_c0_g1
ko03041	TRINITY_DN6156_c0_g1
ko04144	TRINITY_DN6177_c0_g1
ko04814	TRINITY_DN6177_c0_g1
ko04820	TRINITY_DN6177_c0_g1
ko04131	TRINITY_DN6177_c0_g1
ko04812	TRINITY_DN6177_c0_g1
ko04147	TRINITY_DN6177_c0_g1
ko04144	TRINITY_DN6177_c0_g1
ko04814	TRINITY_DN6177_c0_g1
ko04820	TRINITY_DN6177_c0_g1
ko04131	TRINITY_DN6177_c0_g1
ko04812	TRINITY_DN6177_c0_g1
ko04147	TRINITY_DN6177_c0_g1
ko03015	TRINITY_DN6192_c0_g1
ko03019	TRINITY_DN6192_c0_g1
ko01009	TRINITY_DN6128_c0_g1
ko00330	TRINITY_DN6124_c0_g4
ko00360	TRINITY_DN6124_c0_g4
ko00380	TRINITY_DN6124_c0_g4
ko00627	TRINITY_DN6124_c0_g4
ko00643	TRINITY_DN6124_c0_g4
ko00630	TRINITY_DN6198_c1_g2
ko00680	TRINITY_DN6198_c1_g2
ko00260	TRINITY_DN6198_c1_g2
ko00460	TRINITY_DN6198_c1_g2
ko00670	TRINITY_DN6198_c1_g2
ko00630	TRINITY_DN6198_c1_g2
ko00680	TRINITY_DN6198_c1_g2
ko00260	TRINITY_DN6198_c1_g2
ko00460	TRINITY_DN6198_c1_g2
ko00670	TRINITY_DN6198_c1_g2
ko00630	TRINITY_DN6198_c1_g2
ko00680	TRINITY_DN6198_c1_g2
ko00260	TRINITY_DN6198_c1_g2
ko00460	TRINITY_DN6198_c1_g2
ko00670	TRINITY_DN6198_c1_g2
ko00500	TRINITY_DN23073_c0_g2
ko04131	TRINITY_DN23096_c0_g1
ko04031	TRINITY_DN23096_c0_g1
ko04131	TRINITY_DN23096_c0_g1
ko04031	TRINITY_DN23096_c0_g1
ko03015	TRINITY_DN23059_c0_g1
ko04390	TRINITY_DN23059_c0_g1
ko04391	TRINITY_DN23059_c0_g1
ko04071	TRINITY_DN23059_c0_g1
ko04151	TRINITY_DN23059_c0_g1
ko04152	TRINITY_DN23059_c0_g1
ko04111	TRINITY_DN23059_c0_g1
ko04530	TRINITY_DN23059_c0_g1
ko04660	TRINITY_DN23059_c0_g1
ko04261	TRINITY_DN23059_c0_g1
ko04728	TRINITY_DN23059_c0_g1
ko01009	TRINITY_DN23059_c0_g1
ko03019	TRINITY_DN23059_c0_g1
ko03036	TRINITY_DN23059_c0_g1
ko04131	TRINITY_DN23059_c0_g1
ko03040	TRINITY_DN23084_c0_g1
ko04141	TRINITY_DN23084_c0_g1
ko04010	TRINITY_DN23084_c0_g1
ko04144	TRINITY_DN23084_c0_g1
ko04612	TRINITY_DN23084_c0_g1
ko04915	TRINITY_DN23084_c0_g1
ko04213	TRINITY_DN23084_c0_g1
ko01009	TRINITY_DN23084_c0_g1
ko03041	TRINITY_DN23084_c0_g1
ko03009	TRINITY_DN23084_c0_g1
ko03110	TRINITY_DN23084_c0_g1
ko04131	TRINITY_DN23084_c0_g1
ko03051	TRINITY_DN23084_c0_g1
ko03029	TRINITY_DN23084_c0_g1
ko04147	TRINITY_DN23084_c0_g1
ko03110	TRINITY_DN23084_c0_g1
ko01002	TRINITY_DN64978_c1_g2
ko00190	TRINITY_DN65034_c0_g1
ko00195	TRINITY_DN65034_c0_g1
ko00194	TRINITY_DN65034_c0_g1
ko03022	TRINITY_DN62389_c0_g1
ko03420	TRINITY_DN62389_c0_g1
ko03021	TRINITY_DN62389_c0_g1
ko03400	TRINITY_DN62389_c0_g1
ko04068	TRINITY_DN62402_c0_g1
ko04140	TRINITY_DN62402_c0_g1
ko04138	TRINITY_DN62402_c0_g1
ko04136	TRINITY_DN62402_c0_g1
ko04137	TRINITY_DN62402_c0_g1
ko04139	TRINITY_DN62402_c0_g1
ko04621	TRINITY_DN62402_c0_g1
ko04727	TRINITY_DN62402_c0_g1
ko04212	TRINITY_DN62402_c0_g1
ko04131	TRINITY_DN62402_c0_g1
ko04121	TRINITY_DN62402_c0_g1
ko03029	TRINITY_DN62402_c0_g1
ko04068	TRINITY_DN62402_c0_g1
ko04140	TRINITY_DN62402_c0_g1
ko04138	TRINITY_DN62402_c0_g1
ko04136	TRINITY_DN62402_c0_g1
ko04137	TRINITY_DN62402_c0_g1
ko04139	TRINITY_DN62402_c0_g1
ko04621	TRINITY_DN62402_c0_g1
ko04727	TRINITY_DN62402_c0_g1
ko04212	TRINITY_DN62402_c0_g1
ko04131	TRINITY_DN62402_c0_g1
ko04121	TRINITY_DN62402_c0_g1
ko03029	TRINITY_DN62402_c0_g1
ko04110	TRINITY_DN95662_c0_g2
ko04111	TRINITY_DN95662_c0_g2
ko04113	TRINITY_DN95662_c0_g2
ko04114	TRINITY_DN95662_c0_g2
ko01002	TRINITY_DN95662_c0_g2
ko03036	TRINITY_DN95662_c0_g2
ko04013	TRINITY_DN13520_c1_g1
ko04068	TRINITY_DN13520_c1_g1
ko04146	TRINITY_DN13520_c1_g1
ko04211	TRINITY_DN13520_c1_g1
ko04212	TRINITY_DN13520_c1_g1
ko04213	TRINITY_DN13520_c1_g1
ko04013	TRINITY_DN13520_c1_g1
ko04068	TRINITY_DN13520_c1_g1
ko04146	TRINITY_DN13520_c1_g1
ko04211	TRINITY_DN13520_c1_g1
ko04212	TRINITY_DN13520_c1_g1
ko04213	TRINITY_DN13520_c1_g1
ko04013	TRINITY_DN13520_c1_g1
ko04068	TRINITY_DN13520_c1_g1
ko04146	TRINITY_DN13520_c1_g1
ko04211	TRINITY_DN13520_c1_g1
ko04212	TRINITY_DN13520_c1_g1
ko04213	TRINITY_DN13520_c1_g1
ko04013	TRINITY_DN13520_c1_g1
ko04068	TRINITY_DN13520_c1_g1
ko04146	TRINITY_DN13520_c1_g1
ko04211	TRINITY_DN13520_c1_g1
ko04212	TRINITY_DN13520_c1_g1
ko04213	TRINITY_DN13520_c1_g1
ko04013	TRINITY_DN13520_c1_g2
ko04068	TRINITY_DN13520_c1_g2
ko04146	TRINITY_DN13520_c1_g2
ko04211	TRINITY_DN13520_c1_g2
ko04212	TRINITY_DN13520_c1_g2
ko04213	TRINITY_DN13520_c1_g2
ko03019	TRINITY_DN13564_c1_g1
ko03041	TRINITY_DN13564_c1_g1
ko03019	TRINITY_DN13564_c1_g1
ko03041	TRINITY_DN13564_c1_g1
ko03009	TRINITY_DN13555_c0_g1
ko03082	TRINITY_DN13557_c0_g1
ko03250	TRINITY_DN13557_c0_g1
ko04714	TRINITY_DN13557_c0_g1
ko01009	TRINITY_DN13557_c0_g1
ko03021	TRINITY_DN13557_c0_g1
ko03036	TRINITY_DN13557_c0_g1
ko03082	TRINITY_DN13557_c0_g1
ko03250	TRINITY_DN13557_c0_g1
ko04714	TRINITY_DN13557_c0_g1
ko01009	TRINITY_DN13557_c0_g1
ko03021	TRINITY_DN13557_c0_g1
ko03036	TRINITY_DN13557_c0_g1
ko03008	TRINITY_DN13561_c0_g1
ko03009	TRINITY_DN13561_c0_g1
ko03110	TRINITY_DN13500_c0_g1
ko04110	TRINITY_DN13578_c0_g1
ko04111	TRINITY_DN13578_c0_g1
ko04113	TRINITY_DN13578_c0_g1
ko04114	TRINITY_DN13578_c0_g1
ko01002	TRINITY_DN13578_c0_g1
ko03036	TRINITY_DN13578_c0_g1
ko01040	TRINITY_DN13556_c0_g1
ko01004	TRINITY_DN13556_c0_g1
ko01040	TRINITY_DN13556_c0_g1
ko01004	TRINITY_DN13556_c0_g1
ko01040	TRINITY_DN13556_c0_g2
ko01004	TRINITY_DN13556_c0_g2
ko00940	TRINITY_DN13553_c0_g2
ko03018	TRINITY_DN13539_c0_g1
ko03019	TRINITY_DN13539_c0_g1
ko03012	TRINITY_DN13539_c0_g1
ko04075	TRINITY_DN13550_c0_g1
ko04626	TRINITY_DN13550_c0_g1
ko01001	TRINITY_DN13550_c0_g1
ko03000	TRINITY_DN13590_c0_g1
ko03000	TRINITY_DN13590_c0_g1
ko03036	TRINITY_DN13508_c0_g1
ko04812	TRINITY_DN13508_c0_g1
ko04712	TRINITY_DN56430_c0_g1
ko03000	TRINITY_DN56430_c0_g1
ko04712	TRINITY_DN56430_c0_g1
ko03000	TRINITY_DN56430_c0_g1
ko00902	TRINITY_DN40427_c0_g1
ko04147	TRINITY_DN91244_c0_g1
ko00010	TRINITY_DN91232_c0_g1
ko00680	TRINITY_DN91232_c0_g1
ko00260	TRINITY_DN91232_c0_g1
ko00010	TRINITY_DN91232_c0_g1
ko00680	TRINITY_DN91232_c0_g1
ko00260	TRINITY_DN91232_c0_g1
ko04010	TRINITY_DN24375_c0_g1
ko04064	TRINITY_DN24375_c0_g1
ko04620	TRINITY_DN24375_c0_g1
ko04624	TRINITY_DN24375_c0_g1
ko04621	TRINITY_DN24375_c0_g1
ko04722	TRINITY_DN24375_c0_g1
ko01001	TRINITY_DN24375_c0_g1
ko04010	TRINITY_DN24375_c0_g1
ko04064	TRINITY_DN24375_c0_g1
ko04620	TRINITY_DN24375_c0_g1
ko04624	TRINITY_DN24375_c0_g1
ko04621	TRINITY_DN24375_c0_g1
ko04722	TRINITY_DN24375_c0_g1
ko01001	TRINITY_DN24375_c0_g1
ko04075	TRINITY_DN24375_c0_g1
ko01001	TRINITY_DN24375_c0_g1
ko04075	TRINITY_DN24375_c0_g1
ko01001	TRINITY_DN24375_c0_g1
ko04010	TRINITY_DN24375_c0_g1
ko04064	TRINITY_DN24375_c0_g1
ko04620	TRINITY_DN24375_c0_g1
ko04624	TRINITY_DN24375_c0_g1
ko04621	TRINITY_DN24375_c0_g1
ko04722	TRINITY_DN24375_c0_g1
ko01001	TRINITY_DN24375_c0_g1
ko03030	TRINITY_DN24363_c0_g1
ko03420	TRINITY_DN24363_c0_g1
ko03430	TRINITY_DN24363_c0_g1
ko03440	TRINITY_DN24363_c0_g1
ko03460	TRINITY_DN24363_c0_g1
ko03000	TRINITY_DN24363_c0_g1
ko03032	TRINITY_DN24363_c0_g1
ko03400	TRINITY_DN24363_c0_g1
ko03012	TRINITY_DN24365_c0_g1
ko04928	TRINITY_DN24365_c0_g1
ko01001	TRINITY_DN24365_c0_g1
ko04626	TRINITY_DN61955_c0_g1
ko04626	TRINITY_DN61955_c0_g1
ko04626	TRINITY_DN61955_c0_g1
ko00970	TRINITY_DN61954_c0_g2
ko01007	TRINITY_DN61954_c0_g2
ko03016	TRINITY_DN61954_c0_g2
ko00970	TRINITY_DN61954_c0_g2
ko01007	TRINITY_DN61954_c0_g2
ko03016	TRINITY_DN61954_c0_g2
ko04360	TRINITY_DN95018_c0_g1
ko04626	TRINITY_DN29337_c0_g1
ko04626	TRINITY_DN29337_c0_g1
ko03060	TRINITY_DN29354_c0_g1
ko02044	TRINITY_DN29354_c0_g1
ko03060	TRINITY_DN29354_c0_g1
ko02044	TRINITY_DN29354_c0_g1
ko03060	TRINITY_DN29354_c0_g1
ko02044	TRINITY_DN29354_c0_g1
ko04626	TRINITY_DN29412_c0_g1
ko01001	TRINITY_DN29412_c0_g1
ko03013	TRINITY_DN29412_c2_g1
ko03019	TRINITY_DN29412_c2_g1
ko03016	TRINITY_DN29412_c2_g1
ko03012	TRINITY_DN29412_c2_g1
ko04131	TRINITY_DN29412_c2_g1
ko04147	TRINITY_DN29412_c2_g1
ko01009	TRINITY_DN29321_c0_g1
ko03400	TRINITY_DN29321_c0_g1
ko01009	TRINITY_DN29321_c0_g1
ko03400	TRINITY_DN29321_c0_g1
ko04131	TRINITY_DN50334_c0_g1
ko04814	TRINITY_DN50296_c0_g1
ko04812	TRINITY_DN50296_c0_g1
ko03040	TRINITY_DN50362_c0_g1
ko03041	TRINITY_DN50362_c0_g1
ko04014	TRINITY_DN52621_c1_g1
ko04014	TRINITY_DN52621_c1_g1
ko04626	TRINITY_DN52660_c0_g1
ko04014	TRINITY_DN32814_c0_g1
ko00010	TRINITY_DN32727_c0_g1
ko00620	TRINITY_DN32727_c0_g1
ko00710	TRINITY_DN32727_c0_g1
ko00720	TRINITY_DN32727_c0_g1
ko00195	TRINITY_DN32787_c0_g2
ko00194	TRINITY_DN32787_c0_g2
ko00195	TRINITY_DN32787_c0_g2
ko00194	TRINITY_DN32787_c0_g2
ko00195	TRINITY_DN32787_c0_g2
ko00194	TRINITY_DN32787_c0_g2
ko00195	TRINITY_DN32787_c0_g2
ko00194	TRINITY_DN32787_c0_g2
ko00195	TRINITY_DN32787_c0_g2
ko00194	TRINITY_DN32787_c0_g2
ko04075	TRINITY_DN32729_c0_g1
ko04121	TRINITY_DN32729_c0_g1
ko00130	TRINITY_DN16234_c0_g1
ko04010	TRINITY_DN16211_c1_g1
ko04064	TRINITY_DN16211_c1_g1
ko04620	TRINITY_DN16211_c1_g1
ko04624	TRINITY_DN16211_c1_g1
ko04621	TRINITY_DN16211_c1_g1
ko04722	TRINITY_DN16211_c1_g1
ko01001	TRINITY_DN16211_c1_g1
ko00010	TRINITY_DN16262_c0_g1
ko00053	TRINITY_DN16262_c0_g1
ko00620	TRINITY_DN16262_c0_g1
ko00071	TRINITY_DN16262_c0_g1
ko00561	TRINITY_DN16262_c0_g1
ko00280	TRINITY_DN16262_c0_g1
ko00310	TRINITY_DN16262_c0_g1
ko00330	TRINITY_DN16262_c0_g1
ko00340	TRINITY_DN16262_c0_g1
ko00380	TRINITY_DN16262_c0_g1
ko00410	TRINITY_DN16262_c0_g1
ko00770	TRINITY_DN16262_c0_g1
ko00981	TRINITY_DN16262_c0_g1
ko00903	TRINITY_DN16262_c0_g1
ko00625	TRINITY_DN16262_c0_g1
ko00140	TRINITY_DN16279_c0_g1
ko04913	TRINITY_DN16279_c0_g1
ko04917	TRINITY_DN16279_c0_g1
ko04927	TRINITY_DN16279_c0_g1
ko00199	TRINITY_DN16279_c0_g1
ko00905	TRINITY_DN16279_c0_g1
ko00199	TRINITY_DN16279_c0_g1
ko00140	TRINITY_DN16279_c0_g1
ko04913	TRINITY_DN16279_c0_g1
ko04917	TRINITY_DN16279_c0_g1
ko04927	TRINITY_DN16279_c0_g1
ko00199	TRINITY_DN16279_c0_g1
ko00943	TRINITY_DN16279_c0_g1
ko00199	TRINITY_DN16279_c0_g1
ko00905	TRINITY_DN16279_c0_g1
ko00199	TRINITY_DN16279_c0_g1
ko01002	TRINITY_DN16254_c0_g1
ko03036	TRINITY_DN16215_c0_g2
ko04812	TRINITY_DN16215_c0_g2
ko04147	TRINITY_DN16215_c0_g2
ko03060	TRINITY_DN16232_c0_g1
ko03021	TRINITY_DN16201_c1_g1
ko04131	TRINITY_DN84623_c0_g1
ko03029	TRINITY_DN84623_c0_g1
ko03029	TRINITY_DN84579_c0_g3
ko03040	TRINITY_DN47714_c0_g1
ko04141	TRINITY_DN47714_c0_g1
ko04010	TRINITY_DN47714_c0_g1
ko04144	TRINITY_DN47714_c0_g1
ko04612	TRINITY_DN47714_c0_g1
ko04915	TRINITY_DN47714_c0_g1
ko04213	TRINITY_DN47714_c0_g1
ko01009	TRINITY_DN47714_c0_g1
ko03041	TRINITY_DN47714_c0_g1
ko03009	TRINITY_DN47714_c0_g1
ko03110	TRINITY_DN47714_c0_g1
ko04131	TRINITY_DN47714_c0_g1
ko03051	TRINITY_DN47714_c0_g1
ko03029	TRINITY_DN47714_c0_g1
ko04147	TRINITY_DN47714_c0_g1
ko03040	TRINITY_DN47714_c0_g1
ko04141	TRINITY_DN47714_c0_g1
ko04010	TRINITY_DN47714_c0_g1
ko04144	TRINITY_DN47714_c0_g1
ko04612	TRINITY_DN47714_c0_g1
ko04915	TRINITY_DN47714_c0_g1
ko04213	TRINITY_DN47714_c0_g1
ko01009	TRINITY_DN47714_c0_g1
ko03041	TRINITY_DN47714_c0_g1
ko03009	TRINITY_DN47714_c0_g1
ko03110	TRINITY_DN47714_c0_g1
ko04131	TRINITY_DN47714_c0_g1
ko03051	TRINITY_DN47714_c0_g1
ko03029	TRINITY_DN47714_c0_g1
ko04147	TRINITY_DN47714_c0_g1
ko04068	TRINITY_DN47683_c0_g1
ko04922	TRINITY_DN47683_c0_g1
ko03036	TRINITY_DN47683_c0_g1
ko03010	TRINITY_DN83339_c0_g1
ko03011	TRINITY_DN83339_c0_g1
ko03010	TRINITY_DN83339_c0_g1
ko03011	TRINITY_DN83339_c0_g1
ko04120	TRINITY_DN83330_c0_g2
ko04140	TRINITY_DN83330_c0_g2
ko04137	TRINITY_DN83330_c0_g2
ko03320	TRINITY_DN83330_c0_g2
ko04121	TRINITY_DN83330_c0_g2
ko00030	TRINITY_DN83273_c0_g1
ko04120	TRINITY_DN83336_c0_g1
ko04140	TRINITY_DN83336_c0_g1
ko04137	TRINITY_DN83336_c0_g1
ko04121	TRINITY_DN83336_c0_g1
ko04147	TRINITY_DN83336_c0_g1
ko04120	TRINITY_DN83336_c0_g1
ko04140	TRINITY_DN83336_c0_g1
ko04137	TRINITY_DN83336_c0_g1
ko03320	TRINITY_DN83336_c0_g1
ko04121	TRINITY_DN83336_c0_g1
ko02020	TRINITY_DN40127_c0_g1
ko02040	TRINITY_DN40127_c0_g1
ko04621	TRINITY_DN40127_c0_g1
ko04626	TRINITY_DN40127_c0_g1
ko02035	TRINITY_DN40127_c0_g1
ko03036	TRINITY_DN40120_c0_g1
ko04812	TRINITY_DN40120_c0_g1
ko03036	TRINITY_DN40120_c0_g1
ko04812	TRINITY_DN40120_c0_g1
ko04141	TRINITY_DN1929_c0_g1
ko03420	TRINITY_DN1929_c0_g1
ko03051	TRINITY_DN1929_c0_g1
ko03400	TRINITY_DN1929_c0_g1
ko04141	TRINITY_DN1929_c0_g1
ko03420	TRINITY_DN1929_c0_g1
